frame,areas,diffs,plucked_areas,colored,areas (μm^2)
85,766,6.0,False,0,2.0712639999999998
86,765,1.0,False,0,2.0685599999999997
87,773,8.0,False,0,2.090192
88,782,9.0,False,0,2.114528
89,800,18.0,False,0,2.1632
90,812,12.0,False,0,2.195648
91,806,6.0,False,0,2.179424
95,464,-342.0,False,1,1.254656
96,465,1.0,False,1,1.2573599999999998
101,509,44.0,False,1,1.376336
102,510,1.0,False,1,1.3790399999999998
103,511,1.0,False,1,1.3817439999999999
104,515,4.0,False,1,1.3925599999999998
105,519,4.0,False,1,1.403376
106,524,5.0,False,1,1.416896
107,527,3.0,False,1,1.4250079999999998
108,533,6.0,False,1,1.4412319999999998
109,531,2.0,False,1,1.435824
110,538,7.0,False,1,1.4547519999999998
111,539,1.0,False,1,1.4574559999999999
112,542,3.0,False,1,1.465568
113,546,4.0,False,1,1.476384
114,548,2.0,False,1,1.481792
115,552,4.0,False,1,1.492608
116,552,0.0,False,1,1.492608
117,546,6.0,False,1,1.476384
118,554,8.0,False,1,1.4980159999999998
119,563,9.0,False,1,1.522352
120,567,4.0,False,1,1.5331679999999999
121,569,2.0,False,1,1.538576
122,571,2.0,False,1,1.5439839999999998
123,577,6.0,False,1,1.5602079999999998
124,577,0.0,False,1,1.5602079999999998
126,596,19.0,False,1,1.611584
127,589,7.0,False,1,1.5926559999999998
128,590,1.0,False,1,1.59536
129,596,6.0,False,1,1.611584
130,604,8.0,False,1,1.6332159999999998
131,599,5.0,False,1,1.6196959999999998
132,609,10.0,False,1,1.646736
133,615,6.0,False,1,1.6629599999999998
134,614,1.0,False,1,1.660256
135,621,7.0,False,1,1.6791839999999998
136,625,4.0,False,1,1.69
137,627,2.0,False,1,1.6954079999999998
138,637,10.0,False,1,1.722448
139,638,1.0,False,1,1.7251519999999998
140,645,7.0,False,1,1.7440799999999999
141,648,3.0,False,1,1.752192
142,645,3.0,False,1,1.7440799999999999
143,656,11.0,False,1,1.7738239999999998
144,656,0.0,False,1,1.7738239999999998
145,664,8.0,False,1,1.795456
146,668,4.0,False,1,1.8062719999999999
147,670,2.0,False,1,1.81168
148,676,6.0,False,1,1.827904
149,680,4.0,False,1,1.83872
150,693,13.0,False,1,1.8738719999999998
151,689,4.0,False,1,1.8630559999999998
152,699,10.0,False,1,1.8900959999999998
153,698,1.0,False,1,1.887392
154,707,9.0,False,1,1.9117279999999999
155,709,2.0,False,1,1.917136
156,712,3.0,False,1,1.9252479999999998
157,713,1.0,False,1,1.9279519999999999
158,722,9.0,False,1,1.9522879999999998
159,725,3.0,False,1,1.9604
160,729,4.0,False,1,1.9712159999999999
161,739,10.0,False,1,1.9982559999999998
162,740,1.0,False,1,2.00096
163,740,0.0,False,1,2.00096
164,750,10.0,False,1,2.028
165,759,9.0,False,1,2.052336
166,749,10.0,False,1,2.025296
167,760,11.0,False,1,2.05504
168,757,3.0,False,1,2.046928
169,768,11.0,False,1,2.076672
170,772,4.0,False,1,2.087488
171,778,6.0,False,1,2.103712
172,791,13.0,False,1,2.138864
173,794,3.0,False,1,2.146976
174,802,8.0,False,1,2.168608
175,813,11.0,False,1,2.198352
176,810,3.0,False,1,2.1902399999999997
177,814,4.0,False,1,2.201056
178,806,8.0,False,1,2.179424
179,818,12.0,False,1,2.211872
180,814,4.0,False,1,2.201056
181,815,1.0,False,1,2.20376
182,822,7.0,False,1,2.2226879999999998
183,826,4.0,False,1,2.233504
184,830,4.0,False,1,2.2443199999999996
185,839,9.0,False,1,2.268656
186,849,10.0,False,1,2.295696
187,863,14.0,False,1,2.3335519999999996
188,857,6.0,False,1,2.317328
189,497,-360.0,False,2,1.343888
190,492,5.0,False,2,1.330368
195,524,32.0,False,2,1.416896
196,529,5.0,False,2,1.430416
197,537,8.0,False,2,1.452048
198,547,10.0,False,2,1.479088
199,532,15.0,False,2,1.4385279999999998
201,547,15.0,False,2,1.479088
202,550,3.0,False,2,1.4871999999999999
203,547,3.0,False,2,1.479088
204,550,3.0,False,2,1.4871999999999999
205,551,1.0,False,2,1.489904
207,562,11.0,False,2,1.5196479999999999
208,565,3.0,False,2,1.5277599999999998
209,571,6.0,False,2,1.5439839999999998
210,575,4.0,False,2,1.5548
211,580,5.0,False,2,1.56832
212,584,4.0,False,2,1.5791359999999999
213,584,0.0,False,2,1.5791359999999999
214,585,1.0,False,2,1.58184
215,594,9.0,False,2,1.6061759999999998
216,595,1.0,False,2,1.6088799999999999
217,588,7.0,False,2,1.5899519999999998
218,597,9.0,False,2,1.614288
219,602,5.0,False,2,1.627808
220,600,2.0,False,2,1.6223999999999998
221,611,11.0,False,2,1.6521439999999998
222,605,6.0,False,2,1.6359199999999998
223,612,7.0,False,2,1.6548479999999999
224,627,15.0,False,2,1.6954079999999998
225,628,1.0,False,2,1.6981119999999998
226,629,1.0,False,2,1.7008159999999999
227,631,2.0,False,2,1.706224
228,635,4.0,False,2,1.71704
229,646,11.0,False,2,1.746784
230,642,4.0,False,2,1.735968
231,643,1.0,False,2,1.7386719999999998
232,653,10.0,False,2,1.765712
233,657,4.0,False,2,1.7765279999999999
234,666,9.0,False,2,1.8008639999999998
235,671,5.0,False,2,1.8143839999999998
236,680,9.0,False,2,1.83872
237,677,3.0,False,2,1.8306079999999998
238,677,0.0,False,2,1.8306079999999998
239,687,10.0,False,2,1.857648
240,690,3.0,False,2,1.8657599999999999
241,691,1.0,False,2,1.868464
242,695,4.0,False,2,1.8792799999999998
243,704,9.0,False,2,1.903616
244,715,11.0,False,2,1.93336
245,720,5.0,False,2,1.94688
246,715,5.0,False,2,1.93336
247,716,1.0,False,2,1.9360639999999998
248,724,8.0,False,2,1.9576959999999999
249,727,3.0,False,2,1.9658079999999998
250,736,9.0,False,2,1.990144
251,743,7.0,False,2,2.0090719999999997
252,756,13.0,False,2,2.044224
253,750,6.0,False,2,2.028
254,757,7.0,False,2,2.046928
255,758,1.0,False,2,2.049632
256,763,5.0,False,2,2.0631519999999997
257,778,15.0,False,2,2.103712
258,777,1.0,False,2,2.1010079999999998
259,767,10.0,False,2,2.073968
261,779,12.0,False,2,2.106416
262,795,16.0,False,2,2.14968
263,800,5.0,False,2,2.1632
264,802,2.0,False,2,2.168608
265,804,2.0,False,2,2.174016
266,812,8.0,False,2,2.195648
267,822,10.0,False,2,2.2226879999999998
268,827,5.0,False,2,2.236208
269,824,3.0,False,2,2.228096
270,833,9.0,False,2,2.2524319999999998
271,841,8.0,False,2,2.2740639999999996
272,846,5.0,False,2,2.287584
273,842,4.0,False,2,2.2767679999999997
274,850,8.0,False,2,2.2984
275,862,12.0,False,2,2.330848
276,861,1.0,False,2,2.328144
277,877,16.0,False,2,2.3714079999999997
278,873,4.0,False,2,2.360592
279,892,19.0,False,2,2.411968
280,895,3.0,False,2,2.42008
281,890,5.0,False,2,2.40656
282,900,10.0,False,2,2.4335999999999998
283,903,3.0,False,2,2.441712
284,909,6.0,False,2,2.4579359999999997
285,928,19.0,False,2,2.509312
286,929,1.0,False,2,2.512016
287,939,10.0,False,2,2.539056
288,933,6.0,False,2,2.5228319999999997
289,921,12.0,False,2,2.4903839999999997
290,930,9.0,False,2,2.5147199999999996
291,932,2.0,False,2,2.5201279999999997
292,952,20.0,False,2,2.5742079999999996
293,955,3.0,False,2,2.5823199999999997
294,942,13.0,False,2,2.5471679999999997
306,579,-363.0,False,3,1.565616
307,581,2.0,False,3,1.571024
309,608,27.0,False,3,1.644032
310,601,7.0,False,3,1.6251039999999999
311,607,6.0,False,3,1.641328
312,606,1.0,False,3,1.6386239999999999
313,611,5.0,False,3,1.6521439999999998
314,618,7.0,False,3,1.671072
315,614,4.0,False,3,1.660256
316,619,5.0,False,3,1.673776
317,632,13.0,False,3,1.7089279999999998
318,629,3.0,False,3,1.7008159999999999
319,636,7.0,False,3,1.719744
320,632,4.0,False,3,1.7089279999999998
321,642,10.0,False,3,1.735968
322,643,1.0,False,3,1.7386719999999998
323,642,1.0,False,3,1.735968
324,652,10.0,False,3,1.763008
325,662,10.0,False,3,1.7900479999999999
326,657,5.0,False,3,1.7765279999999999
327,664,7.0,False,3,1.795456
328,669,5.0,False,3,1.808976
329,674,5.0,False,3,1.822496
330,685,11.0,False,3,1.8522399999999999
331,678,7.0,False,3,1.8333119999999998
332,679,1.0,False,3,1.8360159999999999
333,688,9.0,False,3,1.8603519999999998
334,696,8.0,False,3,1.8819839999999999
335,692,4.0,False,3,1.871168
336,702,10.0,False,3,1.898208
337,706,4.0,False,3,1.9090239999999998
338,710,4.0,False,3,1.9198399999999998
339,714,4.0,False,3,1.930656
340,713,1.0,False,3,1.9279519999999999
341,725,12.0,False,3,1.9604
342,727,2.0,False,3,1.9658079999999998
343,735,8.0,False,3,1.9874399999999999
344,749,14.0,False,3,2.025296
345,764,15.0,False,3,2.0658559999999997
346,762,2.0,False,3,2.060448
347,750,12.0,False,3,2.028
348,758,8.0,False,3,2.049632
349,767,9.0,False,3,2.073968
350,780,13.0,False,3,2.10912
351,786,6.0,False,3,2.1253439999999997
352,783,3.0,False,3,2.117232
353,784,1.0,False,3,2.119936
354,790,6.0,False,3,2.13616
355,801,11.0,False,3,2.165904
356,797,4.0,False,3,2.1550879999999997
357,804,7.0,False,3,2.174016
358,804,0.0,False,3,2.174016
359,816,12.0,False,3,2.206464
360,815,1.0,False,3,2.20376
361,818,3.0,False,3,2.211872
362,826,8.0,False,3,2.233504
363,833,7.0,False,3,2.2524319999999998
364,843,10.0,False,3,2.2794719999999997
365,851,8.0,False,3,2.301104
366,852,1.0,False,3,2.3038079999999996
367,851,1.0,False,3,2.301104
368,866,15.0,False,3,2.3416639999999997
369,860,6.0,False,3,2.32544
370,855,5.0,False,3,2.3119199999999998
371,863,8.0,False,3,2.3335519999999996
372,864,1.0,False,3,2.3362559999999997
373,877,13.0,False,3,2.3714079999999997
374,882,5.0,False,3,2.384928
375,881,1.0,False,3,2.382224
376,897,16.0,False,3,2.4254879999999996
377,893,4.0,False,3,2.414672
378,893,0.0,False,3,2.414672
379,889,4.0,False,3,2.4038559999999998
380,901,12.0,False,3,2.436304
381,924,23.0,False,3,2.498496
382,923,1.0,False,3,2.495792
383,932,9.0,False,3,2.5201279999999997
384,931,1.0,False,3,2.5174239999999997
385,929,2.0,False,3,2.512016
386,514,-415.0,False,4,1.389856
387,517,3.0,False,4,1.3979679999999999
388,518,1.0,False,4,1.400672
389,523,5.0,False,4,1.414192
390,521,2.0,False,4,1.4087839999999998
391,525,4.0,False,4,1.4196
392,524,1.0,False,4,1.416896
393,529,5.0,False,4,1.430416
394,539,10.0,False,4,1.4574559999999999
395,535,4.0,False,4,1.44664
396,548,13.0,False,4,1.481792
397,543,5.0,False,4,1.4682719999999998
398,541,2.0,False,4,1.462864
399,550,9.0,False,4,1.4871999999999999
400,546,4.0,False,4,1.476384
401,548,2.0,False,4,1.481792
402,557,9.0,False,4,1.506128
403,558,1.0,False,4,1.508832
404,567,9.0,False,4,1.5331679999999999
405,568,1.0,False,4,1.535872
406,568,0.0,False,4,1.535872
407,572,4.0,False,4,1.5466879999999998
408,575,3.0,False,4,1.5548
409,580,5.0,False,4,1.56832
410,584,4.0,False,4,1.5791359999999999
411,587,3.0,False,4,1.587248
412,591,4.0,False,4,1.598064
413,596,5.0,False,4,1.611584
414,594,2.0,False,4,1.6061759999999998
415,599,5.0,False,4,1.6196959999999998
416,610,11.0,False,4,1.6494399999999998
417,605,5.0,False,4,1.6359199999999998
418,613,8.0,False,4,1.657552
419,614,1.0,False,4,1.660256
420,619,5.0,False,4,1.673776
421,618,1.0,False,4,1.671072
422,624,6.0,False,4,1.687296
423,629,5.0,False,4,1.7008159999999999
424,625,4.0,False,4,1.69
425,635,10.0,False,4,1.71704
426,636,1.0,False,4,1.719744
427,642,6.0,False,4,1.735968
428,657,15.0,False,4,1.7765279999999999
429,646,11.0,False,4,1.746784
430,653,7.0,False,4,1.765712
431,653,0.0,False,4,1.765712
432,660,7.0,False,4,1.7846399999999998
433,670,10.0,False,4,1.81168
434,670,0.0,False,4,1.81168
435,674,4.0,False,4,1.822496
436,682,8.0,False,4,1.8441279999999998
437,688,6.0,False,4,1.8603519999999998
438,698,10.0,False,4,1.887392
439,705,7.0,False,4,1.9063199999999998
440,702,3.0,False,4,1.898208
441,703,1.0,False,4,1.900912
442,710,7.0,False,4,1.9198399999999998
443,716,6.0,False,4,1.9360639999999998
444,726,10.0,False,4,1.963104
445,720,6.0,False,4,1.94688
446,727,7.0,False,4,1.9658079999999998
447,730,3.0,False,4,1.97392
448,741,11.0,False,4,2.0036639999999997
449,735,6.0,False,4,1.9874399999999999
450,746,11.0,False,4,2.017184
451,739,7.0,False,4,1.9982559999999998
452,746,7.0,False,4,2.017184
453,746,0.0,False,4,2.017184
454,760,14.0,False,4,2.05504
455,757,3.0,False,4,2.046928
456,761,4.0,False,4,2.057744
457,765,4.0,False,4,2.0685599999999997
458,767,2.0,False,4,2.073968
459,765,2.0,False,4,2.0685599999999997
461,783,18.0,False,4,2.117232
462,795,12.0,False,4,2.14968
463,792,3.0,False,4,2.141568
464,805,13.0,False,4,2.17672
465,810,5.0,False,4,2.1902399999999997
466,807,3.0,False,4,2.1821279999999996
467,818,11.0,False,4,2.211872
468,824,6.0,False,4,2.228096
469,821,3.0,False,4,2.2199839999999997
470,819,2.0,False,4,2.2145759999999997
471,829,10.0,False,4,2.241616
472,837,8.0,False,4,2.263248
473,843,6.0,False,4,2.2794719999999997
474,841,2.0,False,4,2.2740639999999996
475,851,10.0,False,4,2.301104
476,862,11.0,False,4,2.330848
477,870,8.0,False,4,2.35248
478,871,1.0,False,4,2.355184
479,869,2.0,False,4,2.349776
480,872,3.0,False,4,2.357888
481,868,4.0,False,4,2.347072
482,870,2.0,False,4,2.35248
484,852,18.0,False,4,2.3038079999999996
485,475,-377.0,False,5,1.2844
492,477,2.0,False,5,1.2898079999999998
493,433,44.0,False,5,1.1708319999999999
498,448,15.0,False,5,1.211392
500,455,7.0,False,5,1.2303199999999999
503,554,99.0,False,5,1.4980159999999998
504,558,4.0,False,5,1.508832
505,557,1.0,False,5,1.506128
506,564,7.0,False,5,1.525056
507,570,6.0,False,5,1.54128
508,571,1.0,False,5,1.5439839999999998
509,583,12.0,False,5,1.5764319999999998
510,583,0.0,False,5,1.5764319999999998
511,585,2.0,False,5,1.58184
512,577,8.0,False,5,1.5602079999999998
513,583,6.0,False,5,1.5764319999999998
514,579,4.0,False,5,1.565616
516,595,16.0,False,5,1.6088799999999999
517,602,7.0,False,5,1.627808
518,607,5.0,False,5,1.641328
519,610,3.0,False,5,1.6494399999999998
520,613,3.0,False,5,1.657552
521,623,10.0,False,5,1.6845919999999999
522,619,4.0,False,5,1.673776
523,632,13.0,False,5,1.7089279999999998
524,636,4.0,False,5,1.719744
525,635,1.0,False,5,1.71704
526,634,1.0,False,5,1.7143359999999999
527,644,10.0,False,5,1.7413759999999998
528,645,1.0,False,5,1.7440799999999999
529,651,6.0,False,5,1.7603039999999999
530,648,3.0,False,5,1.752192
532,661,13.0,False,5,1.7873439999999998
533,667,6.0,False,5,1.8035679999999998
534,664,3.0,False,5,1.795456
536,681,17.0,False,5,1.841424
537,684,3.0,False,5,1.8495359999999998
538,694,10.0,False,5,1.8765759999999998
539,706,12.0,False,5,1.9090239999999998
540,699,7.0,False,5,1.8900959999999998
541,701,2.0,False,5,1.8955039999999999
542,714,13.0,False,5,1.930656
543,722,8.0,False,5,1.9522879999999998
544,721,1.0,False,5,1.9495839999999998
545,728,7.0,False,5,1.9685119999999998
546,723,5.0,False,5,1.9549919999999998
547,738,15.0,False,5,1.9955519999999998
548,739,1.0,False,5,1.9982559999999998
549,745,6.0,False,5,2.01448
550,747,2.0,False,5,2.019888
551,751,4.0,False,5,2.030704
552,762,11.0,False,5,2.060448
553,758,4.0,False,5,2.049632
554,770,12.0,False,5,2.08208
555,770,0.0,False,5,2.08208
556,775,5.0,False,5,2.0955999999999997
557,779,4.0,False,5,2.106416
558,785,6.0,False,5,2.1226399999999996
559,780,5.0,False,5,2.10912
560,795,15.0,False,5,2.14968
561,801,6.0,False,5,2.165904
562,806,5.0,False,5,2.179424
563,811,5.0,False,5,2.192944
564,804,7.0,False,5,2.174016
565,806,2.0,False,5,2.179424
566,814,8.0,False,5,2.201056
567,825,11.0,False,5,2.2308
570,846,21.0,False,5,2.287584
571,850,4.0,False,5,2.2984
572,855,5.0,False,5,2.3119199999999998
573,867,12.0,False,5,2.344368
574,878,11.0,False,5,2.374112
575,871,7.0,False,5,2.355184
576,862,9.0,False,5,2.330848
577,842,20.0,False,5,2.2767679999999997
579,865,23.0,False,5,2.3389599999999997
580,877,12.0,False,5,2.3714079999999997
581,882,5.0,False,5,2.384928
582,872,10.0,False,5,2.357888
583,858,14.0,False,5,2.320032
586,537,-321.0,False,6,1.452048
587,541,4.0,False,6,1.462864
588,541,0.0,False,6,1.462864
589,548,7.0,False,6,1.481792
590,552,4.0,False,6,1.492608
591,554,2.0,False,6,1.4980159999999998
592,553,1.0,False,6,1.495312
593,558,5.0,False,6,1.508832
594,561,3.0,False,6,1.5169439999999998
595,566,5.0,False,6,1.5304639999999998
596,574,8.0,False,6,1.552096
597,569,5.0,False,6,1.538576
598,581,12.0,False,6,1.571024
599,580,1.0,False,6,1.56832
600,581,1.0,False,6,1.571024
601,589,8.0,False,6,1.5926559999999998
602,591,2.0,False,6,1.598064
603,599,8.0,False,6,1.6196959999999998
604,597,2.0,False,6,1.614288
605,606,9.0,False,6,1.6386239999999999
606,602,4.0,False,6,1.627808
607,609,7.0,False,6,1.646736
608,612,3.0,False,6,1.6548479999999999
609,623,11.0,False,6,1.6845919999999999
610,595,28.0,False,6,1.6088799999999999
612,608,13.0,False,6,1.644032
613,585,23.0,False,6,1.58184
614,579,6.0,False,6,1.565616
616,629,50.0,False,6,1.7008159999999999
617,631,2.0,False,6,1.706224
618,627,4.0,False,6,1.6954079999999998
620,614,13.0,False,6,1.660256
621,619,5.0,False,6,1.673776
622,615,4.0,False,6,1.6629599999999998
625,695,80.0,False,6,1.8792799999999998
626,696,1.0,False,6,1.8819839999999999
627,696,0.0,False,6,1.8819839999999999
628,700,4.0,False,6,1.8927999999999998
629,705,5.0,False,6,1.9063199999999998
630,710,5.0,False,6,1.9198399999999998
631,716,6.0,False,6,1.9360639999999998
632,719,3.0,False,6,1.944176
633,721,2.0,False,6,1.9495839999999998
634,727,6.0,False,6,1.9658079999999998
635,739,12.0,False,6,1.9982559999999998
636,746,7.0,False,6,2.017184
637,754,8.0,False,6,2.0388159999999997
638,759,5.0,False,6,2.052336
639,756,3.0,False,6,2.044224
640,757,1.0,False,6,2.046928
641,770,13.0,False,6,2.08208
642,770,0.0,False,6,2.08208
643,786,16.0,False,6,2.1253439999999997
644,789,3.0,False,6,2.133456
645,781,8.0,False,6,2.111824
646,783,2.0,False,6,2.117232
647,791,8.0,False,6,2.138864
648,798,7.0,False,6,2.1577919999999997
649,797,1.0,False,6,2.1550879999999997
650,806,9.0,False,6,2.179424
651,799,7.0,False,6,2.1604959999999997
652,812,13.0,False,6,2.195648
653,808,4.0,False,6,2.1848319999999997
654,817,9.0,False,6,2.209168
655,810,7.0,False,6,2.1902399999999997
656,814,4.0,False,6,2.201056
657,817,3.0,False,6,2.209168
658,827,10.0,False,6,2.236208
659,833,6.0,False,6,2.2524319999999998
660,835,2.0,False,6,2.25784
661,842,7.0,False,6,2.2767679999999997
662,848,6.0,False,6,2.292992
663,849,1.0,False,6,2.295696
664,856,7.0,False,6,2.314624
665,871,15.0,False,6,2.355184
666,887,16.0,False,6,2.3984479999999997
667,894,7.0,False,6,2.417376
668,888,6.0,False,6,2.4011519999999997
669,878,10.0,False,6,2.374112
670,451,-427.0,False,7,1.219504
672,492,41.0,False,7,1.330368
673,497,5.0,False,7,1.343888
674,500,3.0,False,7,1.3519999999999999
675,502,2.0,False,7,1.357408
676,499,3.0,False,7,1.3492959999999998
677,503,4.0,False,7,1.360112
678,513,10.0,False,7,1.387152
679,512,1.0,False,7,1.384448
680,516,4.0,False,7,1.3952639999999998
681,520,4.0,False,7,1.40608
682,523,3.0,False,7,1.414192
683,521,2.0,False,7,1.4087839999999998
684,527,6.0,False,7,1.4250079999999998
685,523,4.0,False,7,1.414192
687,535,12.0,False,7,1.44664
688,544,9.0,False,7,1.4709759999999998
689,539,5.0,False,7,1.4574559999999999
691,548,9.0,False,7,1.481792
692,554,6.0,False,7,1.4980159999999998
693,560,6.0,False,7,1.5142399999999998
694,562,2.0,False,7,1.5196479999999999
695,561,1.0,False,7,1.5169439999999998
696,574,13.0,False,7,1.552096
697,572,2.0,False,7,1.5466879999999998
698,580,8.0,False,7,1.56832
699,582,2.0,False,7,1.5737279999999998
700,578,4.0,False,7,1.5629119999999999
701,591,13.0,False,7,1.598064
702,590,1.0,False,7,1.59536
703,598,8.0,False,7,1.616992
704,592,6.0,False,7,1.600768
705,598,6.0,False,7,1.616992
706,604,6.0,False,7,1.6332159999999998
707,604,0.0,False,7,1.6332159999999998
708,611,7.0,False,7,1.6521439999999998
709,615,4.0,False,7,1.6629599999999998
710,626,11.0,False,7,1.692704
711,618,8.0,False,7,1.671072
712,614,4.0,False,7,1.660256
713,614,0.0,False,7,1.660256
714,617,3.0,False,7,1.6683679999999999
715,626,9.0,False,7,1.692704
716,635,9.0,False,7,1.71704
717,606,29.0,False,7,1.6386239999999999
719,656,50.0,False,7,1.7738239999999998
720,663,7.0,False,7,1.792752
721,665,2.0,False,7,1.79816
722,668,3.0,False,7,1.8062719999999999
723,675,7.0,False,7,1.8252
724,674,1.0,False,7,1.822496
725,673,1.0,False,7,1.8197919999999999
726,682,9.0,False,7,1.8441279999999998
727,687,5.0,False,7,1.857648
728,690,3.0,False,7,1.8657599999999999
729,695,5.0,False,7,1.8792799999999998
730,702,7.0,False,7,1.898208
731,715,13.0,False,7,1.93336
732,722,7.0,False,7,1.9522879999999998
733,713,9.0,False,7,1.9279519999999999
734,726,13.0,False,7,1.963104
735,725,1.0,False,7,1.9604
736,725,0.0,False,7,1.9604
737,739,14.0,False,7,1.9982559999999998
738,746,7.0,False,7,2.017184
739,750,4.0,False,7,2.028
740,742,8.0,False,7,2.0063679999999997
741,760,18.0,False,7,2.05504
742,763,3.0,False,7,2.0631519999999997
743,768,5.0,False,7,2.076672
744,771,3.0,False,7,2.084784
745,772,1.0,False,7,2.087488
746,781,9.0,False,7,2.111824
747,781,0.0,False,7,2.111824
748,774,7.0,False,7,2.0928959999999996
750,797,23.0,False,7,2.1550879999999997
751,810,13.0,False,7,2.1902399999999997
752,809,1.0,False,7,2.1875359999999997
753,816,7.0,False,7,2.206464
755,827,11.0,False,7,2.236208
756,810,17.0,False,7,2.1902399999999997
757,804,6.0,False,7,2.174016
758,431,-373.0,False,8,1.165424
759,435,4.0,False,8,1.17624
760,440,5.0,False,8,1.18976
761,433,7.0,False,8,1.1708319999999999
763,452,19.0,False,8,1.222208
764,440,12.0,False,8,1.18976
766,458,18.0,False,8,1.238432
767,459,1.0,False,8,1.241136
768,463,4.0,False,8,1.251952
769,467,4.0,False,8,1.262768
770,466,1.0,False,8,1.2600639999999999
771,471,5.0,False,8,1.2735839999999998
772,474,3.0,False,8,1.281696
773,478,4.0,False,8,1.2925119999999999
774,478,0.0,False,8,1.2925119999999999
775,485,7.0,False,8,1.31144
776,486,1.0,False,8,1.314144
777,485,1.0,False,8,1.31144
778,493,8.0,False,8,1.3330719999999998
779,492,1.0,False,8,1.330368
780,496,4.0,False,8,1.341184
781,498,2.0,False,8,1.346592
782,498,0.0,False,8,1.346592
783,502,4.0,False,8,1.357408
784,510,8.0,False,8,1.3790399999999998
785,507,3.0,False,8,1.370928
786,517,10.0,False,8,1.3979679999999999
787,522,5.0,False,8,1.4114879999999999
788,523,1.0,False,8,1.414192
789,532,9.0,False,8,1.4385279999999998
790,523,9.0,False,8,1.414192
792,539,16.0,False,8,1.4574559999999999
793,540,1.0,False,8,1.46016
794,547,7.0,False,8,1.479088
795,557,10.0,False,8,1.506128
796,557,0.0,False,8,1.506128
797,562,5.0,False,8,1.5196479999999999
798,560,2.0,False,8,1.5142399999999998
799,567,7.0,False,8,1.5331679999999999
800,567,0.0,False,8,1.5331679999999999
801,561,6.0,False,8,1.5169439999999998
802,564,3.0,False,8,1.525056
803,576,12.0,False,8,1.5575039999999998
804,571,5.0,False,8,1.5439839999999998
805,572,1.0,False,8,1.5466879999999998
806,567,5.0,False,8,1.5331679999999999
808,557,10.0,False,8,1.506128
809,557,0.0,False,8,1.506128
810,560,3.0,False,8,1.5142399999999998
812,565,5.0,False,8,1.5277599999999998
813,570,5.0,False,8,1.54128
814,583,13.0,False,8,1.5764319999999998
815,591,8.0,False,8,1.598064
816,582,9.0,False,8,1.5737279999999998
817,592,10.0,False,8,1.600768
819,650,58.0,False,8,1.7575999999999998
820,648,2.0,False,8,1.752192
821,662,14.0,False,8,1.7900479999999999
