frame,areas,diffs,plucked_areas,colored,areas (μm^2)
764,818,5.0,False,7,2.211872
765,816,2.0,False,7,2.206464
766,811,5.0,False,7,2.192944
767,820,9.0,False,7,2.2172799999999997
768,825,5.0,False,7,2.2308
769,832,7.0,False,7,2.2497279999999997
770,838,6.0,False,7,2.265952
771,855,17.0,False,7,2.3119199999999998
772,834,21.0,False,7,2.255136
773,826,8.0,False,7,2.233504
774,828,2.0,False,7,2.238912
777,481,-347.0,False,8,1.300624
778,483,2.0,False,8,1.3060319999999999
779,483,0.0,False,8,1.3060319999999999
780,487,4.0,False,8,1.3168479999999998
781,493,6.0,False,8,1.3330719999999998
782,490,3.0,False,8,1.32496
783,502,12.0,False,8,1.357408
784,498,4.0,False,8,1.346592
785,506,8.0,False,8,1.3682239999999999
786,511,5.0,False,8,1.3817439999999999
787,514,3.0,False,8,1.389856
788,517,3.0,False,8,1.3979679999999999
789,515,2.0,False,8,1.3925599999999998
790,520,5.0,False,8,1.40608
791,529,9.0,False,8,1.430416
792,527,2.0,False,8,1.4250079999999998
793,526,1.0,False,8,1.4223039999999998
794,534,8.0,False,8,1.4439359999999999
795,534,0.0,False,8,1.4439359999999999
796,537,3.0,False,8,1.452048
797,545,8.0,False,8,1.4736799999999999
798,549,4.0,False,8,1.4844959999999998
799,557,8.0,False,8,1.506128
800,556,1.0,False,8,1.5034239999999999
801,560,4.0,False,8,1.5142399999999998
802,558,2.0,False,8,1.508832
803,566,8.0,False,8,1.5304639999999998
804,567,1.0,False,8,1.5331679999999999
805,580,13.0,False,8,1.56832
806,580,0.0,False,8,1.56832
807,575,5.0,False,8,1.5548
808,584,9.0,False,8,1.5791359999999999
809,590,6.0,False,8,1.59536
810,596,6.0,False,8,1.611584
811,594,2.0,False,8,1.6061759999999998
812,594,0.0,False,8,1.6061759999999998
813,594,0.0,False,8,1.6061759999999998
814,606,12.0,False,8,1.6386239999999999
815,613,7.0,False,8,1.657552
816,611,2.0,False,8,1.6521439999999998
817,614,3.0,False,8,1.660256
818,619,5.0,False,8,1.673776
819,623,4.0,False,8,1.6845919999999999
820,624,1.0,False,8,1.687296
821,630,6.0,False,8,1.70352
822,631,1.0,False,8,1.706224
823,639,8.0,False,8,1.7278559999999998
824,636,3.0,False,8,1.719744
825,646,10.0,False,8,1.746784
826,646,0.0,False,8,1.746784
827,654,8.0,False,8,1.7684159999999998
828,661,7.0,False,8,1.7873439999999998
829,659,2.0,False,8,1.781936
830,664,5.0,False,8,1.795456
831,670,6.0,False,8,1.81168
832,669,1.0,False,8,1.808976
833,676,7.0,False,8,1.827904
834,680,4.0,False,8,1.83872
835,684,4.0,False,8,1.8495359999999998
836,689,5.0,False,8,1.8630559999999998
837,691,2.0,False,8,1.868464
838,701,10.0,False,8,1.8955039999999999
839,700,1.0,False,8,1.8927999999999998
840,711,11.0,False,8,1.9225439999999998
841,706,5.0,False,8,1.9090239999999998
842,711,5.0,False,8,1.9225439999999998
843,720,9.0,False,8,1.94688
844,728,8.0,False,8,1.9685119999999998
845,731,3.0,False,8,1.976624
846,732,1.0,False,8,1.9793279999999998
847,739,7.0,False,8,1.9982559999999998
848,744,5.0,False,8,2.011776
849,742,2.0,False,8,2.0063679999999997
850,759,17.0,False,8,2.052336
851,755,4.0,False,8,2.04152
852,761,6.0,False,8,2.057744
853,756,5.0,False,8,2.044224
854,764,8.0,False,8,2.0658559999999997
855,773,9.0,False,8,2.090192
856,778,5.0,False,8,2.103712
857,770,8.0,False,8,2.08208
858,781,11.0,False,8,2.111824
859,787,6.0,False,8,2.1280479999999997
860,795,8.0,False,8,2.14968
861,800,5.0,False,8,2.1632
862,808,8.0,False,8,2.1848319999999997
863,813,5.0,False,8,2.198352
864,811,2.0,False,8,2.192944
865,812,1.0,False,8,2.195648
866,810,2.0,False,8,2.1902399999999997
867,813,3.0,False,8,2.198352
868,811,2.0,False,8,2.192944
869,812,1.0,False,8,2.195648
870,812,0.0,False,8,2.195648
872,831,19.0,False,8,2.2470239999999997
874,841,10.0,False,8,2.2740639999999996
876,856,15.0,False,8,2.314624
877,459,-397.0,False,9,1.241136
881,460,1.0,False,9,1.2438399999999998
885,511,51.0,False,9,1.3817439999999999
886,520,9.0,False,9,1.40608
887,525,5.0,False,9,1.4196
888,518,7.0,False,9,1.400672
889,524,6.0,False,9,1.416896
890,528,4.0,False,9,1.4277119999999999
891,536,8.0,False,9,1.449344
892,527,9.0,False,9,1.4250079999999998
893,537,10.0,False,9,1.452048
894,537,0.0,False,9,1.452048
895,546,9.0,False,9,1.476384
896,544,2.0,False,9,1.4709759999999998
897,554,10.0,False,9,1.4980159999999998
898,552,2.0,False,9,1.492608
899,562,10.0,False,9,1.5196479999999999
900,559,3.0,False,9,1.511536
901,560,1.0,False,9,1.5142399999999998
902,567,7.0,False,9,1.5331679999999999
903,575,8.0,False,9,1.5548
904,578,3.0,False,9,1.5629119999999999
905,580,2.0,False,9,1.56832
906,581,1.0,False,9,1.571024
907,588,7.0,False,9,1.5899519999999998
908,592,4.0,False,9,1.600768
909,593,1.0,False,9,1.6034719999999998
910,599,6.0,False,9,1.6196959999999998
911,601,2.0,False,9,1.6251039999999999
912,603,2.0,False,9,1.630512
913,603,0.0,False,9,1.630512
914,614,11.0,False,9,1.660256
915,611,3.0,False,9,1.6521439999999998
916,614,3.0,False,9,1.660256
917,621,7.0,False,9,1.6791839999999998
918,626,5.0,False,9,1.692704
919,627,1.0,False,9,1.6954079999999998
920,637,10.0,False,9,1.722448
921,636,1.0,False,9,1.719744
922,642,6.0,False,9,1.735968
923,643,1.0,False,9,1.7386719999999998
924,649,6.0,False,9,1.7548959999999998
925,646,3.0,False,9,1.746784
926,657,11.0,False,9,1.7765279999999999
927,656,1.0,False,9,1.7738239999999998
928,665,9.0,False,9,1.79816
929,664,1.0,False,9,1.795456
930,678,14.0,False,9,1.8333119999999998
931,672,6.0,False,9,1.8170879999999998
932,684,12.0,False,9,1.8495359999999998
933,685,1.0,False,9,1.8522399999999999
934,686,1.0,False,9,1.854944
935,693,7.0,False,9,1.8738719999999998
936,696,3.0,False,9,1.8819839999999999
937,711,15.0,False,9,1.9225439999999998
938,712,1.0,False,9,1.9252479999999998
939,712,0.0,False,9,1.9252479999999998
940,719,7.0,False,9,1.944176
941,727,8.0,False,9,1.9658079999999998
942,725,2.0,False,9,1.9604
943,733,8.0,False,9,1.9820319999999998
944,736,3.0,False,9,1.990144
945,745,9.0,False,9,2.01448
946,746,1.0,False,9,2.017184
947,753,7.0,False,9,2.0361119999999997
948,754,1.0,False,9,2.0388159999999997
949,759,5.0,False,9,2.052336
950,758,1.0,False,9,2.049632
951,739,19.0,False,9,1.9982559999999998
953,780,41.0,False,9,2.10912
954,775,5.0,False,9,2.0955999999999997
955,792,17.0,False,9,2.141568
956,791,1.0,False,9,2.138864
957,788,3.0,False,9,2.1307519999999998
958,792,4.0,False,9,2.141568
959,798,6.0,False,9,2.1577919999999997
960,805,7.0,False,9,2.17672
961,804,1.0,False,9,2.174016
962,815,11.0,False,9,2.20376
963,823,8.0,False,9,2.225392
964,822,1.0,False,9,2.2226879999999998
965,836,14.0,False,9,2.260544
966,832,4.0,False,9,2.2497279999999997
967,832,0.0,False,9,2.2497279999999997
968,839,7.0,False,9,2.268656
969,835,4.0,False,9,2.25784
970,846,11.0,False,9,2.287584
971,850,4.0,False,9,2.2984
972,502,-348.0,False,10,1.357408
973,505,3.0,False,10,1.3655199999999998
974,510,5.0,False,10,1.3790399999999998
975,510,0.0,False,10,1.3790399999999998
976,503,7.0,False,10,1.360112
977,515,12.0,False,10,1.3925599999999998
978,518,3.0,False,10,1.400672
979,517,1.0,False,10,1.3979679999999999
980,525,8.0,False,10,1.4196
981,526,1.0,False,10,1.4223039999999998
982,534,8.0,False,10,1.4439359999999999
983,536,2.0,False,10,1.449344
984,538,2.0,False,10,1.4547519999999998
985,534,4.0,False,10,1.4439359999999999
986,544,10.0,False,10,1.4709759999999998
987,546,2.0,False,10,1.476384
988,554,8.0,False,10,1.4980159999999998
989,554,0.0,False,10,1.4980159999999998
990,558,4.0,False,10,1.508832
991,560,2.0,False,10,1.5142399999999998
992,572,12.0,False,10,1.5466879999999998
993,567,5.0,False,10,1.5331679999999999
994,573,6.0,False,10,1.5493919999999999
995,578,5.0,False,10,1.5629119999999999
996,574,4.0,False,10,1.552096
997,587,13.0,False,10,1.587248
998,585,2.0,False,10,1.58184
999,585,0.0,False,10,1.58184
1000,593,8.0,False,10,1.6034719999999998
1001,599,6.0,False,10,1.6196959999999998
1002,603,4.0,False,10,1.630512
1003,609,6.0,False,10,1.646736
1004,608,1.0,False,10,1.644032
1005,610,2.0,False,10,1.6494399999999998
1006,611,1.0,False,10,1.6521439999999998
1007,620,9.0,False,10,1.67648
1008,625,5.0,False,10,1.69
1009,625,0.0,False,10,1.69
1010,633,8.0,False,10,1.7116319999999998
1011,628,5.0,False,10,1.6981119999999998
1012,634,6.0,False,10,1.7143359999999999
1013,641,7.0,False,10,1.733264
1014,646,5.0,False,10,1.746784
1015,648,2.0,False,10,1.752192
1016,660,12.0,False,10,1.7846399999999998
1017,654,6.0,False,10,1.7684159999999998
1018,662,8.0,False,10,1.7900479999999999
1019,667,5.0,False,10,1.8035679999999998
1020,662,5.0,False,10,1.7900479999999999
1022,677,15.0,False,10,1.8306079999999998
1023,688,11.0,False,10,1.8603519999999998
1024,690,2.0,False,10,1.8657599999999999
1025,694,4.0,False,10,1.8765759999999998
1026,699,5.0,False,10,1.8900959999999998
1027,705,6.0,False,10,1.9063199999999998
1028,705,0.0,False,10,1.9063199999999998
1029,710,5.0,False,10,1.9198399999999998
1030,714,4.0,False,10,1.930656
1031,722,8.0,False,10,1.9522879999999998
1032,728,6.0,False,10,1.9685119999999998
1033,733,5.0,False,10,1.9820319999999998
1034,740,7.0,False,10,2.00096
1035,742,2.0,False,10,2.0063679999999997
1036,744,2.0,False,10,2.011776
1037,749,5.0,False,10,2.025296
1038,760,11.0,False,10,2.05504
1039,764,4.0,False,10,2.0658559999999997
1040,764,0.0,False,10,2.0658559999999997
1041,773,9.0,False,10,2.090192
1042,770,3.0,False,10,2.08208
1043,780,10.0,False,10,2.10912
1044,777,3.0,False,10,2.1010079999999998
1045,787,10.0,False,10,2.1280479999999997
1046,789,2.0,False,10,2.133456
1047,798,9.0,False,10,2.1577919999999997
1048,798,0.0,False,10,2.1577919999999997
1049,804,6.0,False,10,2.174016
1050,805,1.0,False,10,2.17672
1051,805,0.0,False,10,2.17672
1052,807,2.0,False,10,2.1821279999999996
1053,806,1.0,False,10,2.179424
1054,816,10.0,False,10,2.206464
1055,816,0.0,False,10,2.206464
1056,823,7.0,False,10,2.225392
1057,836,13.0,False,10,2.260544
1058,840,4.0,False,10,2.27136
1059,841,1.0,False,10,2.2740639999999996
1060,846,5.0,False,10,2.287584
1061,852,6.0,False,10,2.3038079999999996
1062,859,7.0,False,10,2.322736
1063,869,10.0,False,10,2.349776
1064,878,9.0,False,10,2.374112
1065,878,0.0,False,10,2.374112
1068,510,-368.0,False,11,1.3790399999999998
1069,513,3.0,False,11,1.387152
1070,520,7.0,False,11,1.40608
1071,518,2.0,False,11,1.400672
1072,522,4.0,False,11,1.4114879999999999
1073,520,2.0,False,11,1.40608
1074,519,1.0,False,11,1.403376
1075,531,12.0,False,11,1.435824
1076,534,3.0,False,11,1.4439359999999999
1077,530,4.0,False,11,1.43312
1078,532,2.0,False,11,1.4385279999999998
1079,535,3.0,False,11,1.44664
1080,544,9.0,False,11,1.4709759999999998
1081,539,5.0,False,11,1.4574559999999999
1082,549,10.0,False,11,1.4844959999999998
1083,553,4.0,False,11,1.495312
1084,549,4.0,False,11,1.4844959999999998
1085,562,13.0,False,11,1.5196479999999999
1086,554,8.0,False,11,1.4980159999999998
1088,562,8.0,False,11,1.5196479999999999
1090,576,14.0,False,11,1.5575039999999998
1091,585,9.0,False,11,1.58184
1092,577,8.0,False,11,1.5602079999999998
1094,590,13.0,False,11,1.59536
1095,598,8.0,False,11,1.616992
1096,598,0.0,False,11,1.616992
1097,605,7.0,False,11,1.6359199999999998
1098,609,4.0,False,11,1.646736
1099,605,4.0,False,11,1.6359199999999998
1100,609,4.0,False,11,1.646736
1101,615,6.0,False,11,1.6629599999999998
1102,623,8.0,False,11,1.6845919999999999
1103,626,3.0,False,11,1.692704
1104,624,2.0,False,11,1.687296
1105,629,5.0,False,11,1.7008159999999999
1106,636,7.0,False,11,1.719744
1107,638,2.0,False,11,1.7251519999999998
1108,646,8.0,False,11,1.746784
1109,644,2.0,False,11,1.7413759999999998
1110,654,10.0,False,11,1.7684159999999998
1111,657,3.0,False,11,1.7765279999999999
1112,658,1.0,False,11,1.779232
1113,666,8.0,False,11,1.8008639999999998
1114,671,5.0,False,11,1.8143839999999998
1115,669,2.0,False,11,1.808976
1116,676,7.0,False,11,1.827904
1117,683,7.0,False,11,1.8468319999999998
1118,687,4.0,False,11,1.857648
1119,692,5.0,False,11,1.871168
1120,690,2.0,False,11,1.8657599999999999
1121,701,11.0,False,11,1.8955039999999999
1122,707,6.0,False,11,1.9117279999999999
1123,708,1.0,False,11,1.914432
1124,719,11.0,False,11,1.944176
1125,723,4.0,False,11,1.9549919999999998
1126,722,1.0,False,11,1.9522879999999998
1127,728,6.0,False,11,1.9685119999999998
1128,738,10.0,False,11,1.9955519999999998
1129,733,5.0,False,11,1.9820319999999998
1131,744,11.0,False,11,2.011776
1133,752,8.0,False,11,2.0334079999999997
1134,761,9.0,False,11,2.057744
1135,766,5.0,False,11,2.0712639999999998
1136,771,5.0,False,11,2.084784
1137,774,3.0,False,11,2.0928959999999996
1138,777,3.0,False,11,2.1010079999999998
1139,784,7.0,False,11,2.119936
1140,790,6.0,False,11,2.13616
1141,796,6.0,False,11,2.1523839999999996
1142,807,11.0,False,11,2.1821279999999996
1143,812,5.0,False,11,2.195648
1144,809,3.0,False,11,2.1875359999999997
1145,818,9.0,False,11,2.211872
1146,830,12.0,False,11,2.2443199999999996
1147,833,3.0,False,11,2.2524319999999998
1148,849,16.0,False,11,2.295696
1149,850,1.0,False,11,2.2984
1150,855,5.0,False,11,2.3119199999999998
1151,864,9.0,False,11,2.3362559999999997
1152,870,6.0,False,11,2.35248
1153,870,0.0,False,11,2.35248
1154,871,1.0,False,11,2.355184
1155,882,11.0,False,11,2.384928
1156,894,12.0,False,11,2.417376
1157,890,4.0,False,11,2.40656
1158,889,1.0,False,11,2.4038559999999998
1159,890,1.0,False,11,2.40656
1160,483,-407.0,False,12,1.3060319999999999
1162,501,18.0,False,12,1.354704
1165,506,5.0,False,12,1.3682239999999999
1166,507,1.0,False,12,1.370928
1167,508,1.0,False,12,1.373632
1168,501,7.0,False,12,1.354704
1171,511,10.0,False,12,1.3817439999999999
1172,518,7.0,False,12,1.400672
1173,531,13.0,False,12,1.435824
1174,540,9.0,False,12,1.46016
1175,546,6.0,False,12,1.476384
1176,552,6.0,False,12,1.492608
1177,547,5.0,False,12,1.479088
1178,554,7.0,False,12,1.4980159999999998
1179,560,6.0,False,12,1.5142399999999998
1180,558,2.0,False,12,1.508832
1181,565,7.0,False,12,1.5277599999999998
1182,570,5.0,False,12,1.54128
1183,572,2.0,False,12,1.5466879999999998
1184,575,3.0,False,12,1.5548
1185,577,2.0,False,12,1.5602079999999998
1186,575,2.0,False,12,1.5548
1187,589,14.0,False,12,1.5926559999999998
1188,589,0.0,False,12,1.5926559999999998
1189,590,1.0,False,12,1.59536
1190,602,12.0,False,12,1.627808
1191,597,5.0,False,12,1.614288
1192,610,13.0,False,12,1.6494399999999998
1193,606,4.0,False,12,1.6386239999999999
1194,612,6.0,False,12,1.6548479999999999
1195,620,8.0,False,12,1.67648
1196,621,1.0,False,12,1.6791839999999998
1197,622,1.0,False,12,1.6818879999999998
1198,622,0.0,False,12,1.6818879999999998
1199,629,7.0,False,12,1.7008159999999999
1200,628,1.0,False,12,1.6981119999999998
1201,636,8.0,False,12,1.719744
1202,640,4.0,False,12,1.7305599999999999
1203,644,4.0,False,12,1.7413759999999998
1204,642,2.0,False,12,1.735968
1205,655,13.0,False,12,1.7711199999999998
1206,653,2.0,False,12,1.765712
1207,664,11.0,False,12,1.795456
1208,665,1.0,False,12,1.79816
1209,669,4.0,False,12,1.808976
1210,672,3.0,False,12,1.8170879999999998
1211,674,2.0,False,12,1.822496
1212,675,1.0,False,12,1.8252
1213,679,4.0,False,12,1.8360159999999999
1214,688,9.0,False,12,1.8603519999999998
1215,694,6.0,False,12,1.8765759999999998
1216,702,8.0,False,12,1.898208
1217,707,5.0,False,12,1.9117279999999999
1218,706,1.0,False,12,1.9090239999999998
1219,722,16.0,False,12,1.9522879999999998
1220,722,0.0,False,12,1.9522879999999998
1221,716,6.0,False,12,1.9360639999999998
1222,721,5.0,False,12,1.9495839999999998
1223,728,7.0,False,12,1.9685119999999998
1224,733,5.0,False,12,1.9820319999999998
1225,740,7.0,False,12,2.00096
1226,735,5.0,False,12,1.9874399999999999
1227,753,18.0,False,12,2.0361119999999997
1228,756,3.0,False,12,2.044224
1229,758,2.0,False,12,2.049632
1230,766,8.0,False,12,2.0712639999999998
1231,767,1.0,False,12,2.073968
1232,778,11.0,False,12,2.103712
1233,780,2.0,False,12,2.10912
1234,791,11.0,False,12,2.138864
1235,791,0.0,False,12,2.138864
1236,803,12.0,False,12,2.171312
1237,804,1.0,False,12,2.174016
1238,801,3.0,False,12,2.165904
1239,813,12.0,False,12,2.198352
1240,815,2.0,False,12,2.20376
1241,813,2.0,False,12,2.198352
1242,827,14.0,False,12,2.236208
1243,835,8.0,False,12,2.25784
1244,840,5.0,False,12,2.27136
1245,847,7.0,False,12,2.290288
1246,853,6.0,False,12,2.3065119999999997
1247,849,4.0,False,12,2.295696
1248,863,14.0,False,12,2.3335519999999996
1249,863,0.0,False,12,2.3335519999999996
1250,839,24.0,False,12,2.268656
1251,847,8.0,False,12,2.290288
1252,808,39.0,False,12,2.1848319999999997
1253,786,22.0,False,12,2.1253439999999997
1254,805,19.0,False,12,2.17672
1255,804,1.0,False,12,2.174016
1256,802,2.0,False,12,2.168608
1257,809,7.0,False,12,2.1875359999999997
1258,810,1.0,False,12,2.1902399999999997
1259,814,4.0,False,12,2.201056
1260,821,7.0,False,12,2.2199839999999997
1265,824,3.0,False,12,2.228096
1266,834,10.0,False,12,2.255136
1267,530,-304.0,False,13,1.43312
1268,528,2.0,False,13,1.4277119999999999
1269,531,3.0,False,13,1.435824
1270,535,4.0,False,13,1.44664
1271,531,4.0,False,13,1.435824
1272,543,12.0,False,13,1.4682719999999998
1273,542,1.0,False,13,1.465568
1274,540,2.0,False,13,1.46016
1275,553,13.0,False,13,1.495312
1276,557,4.0,False,13,1.506128
1277,559,2.0,False,13,1.511536
1278,559,0.0,False,13,1.511536
1279,564,5.0,False,13,1.525056
1280,571,7.0,False,13,1.5439839999999998
1281,566,5.0,False,13,1.5304639999999998
1282,578,12.0,False,13,1.5629119999999999
1283,580,2.0,False,13,1.56832
1284,574,6.0,False,13,1.552096
1285,583,9.0,False,13,1.5764319999999998
1286,586,3.0,False,13,1.584544
1287,590,4.0,False,13,1.59536
1288,586,4.0,False,13,1.584544
1289,595,9.0,False,13,1.6088799999999999
1290,600,5.0,False,13,1.6223999999999998
1291,603,3.0,False,13,1.630512
1292,608,5.0,False,13,1.644032
1293,611,3.0,False,13,1.6521439999999998
1294,617,6.0,False,13,1.6683679999999999
1295,616,1.0,False,13,1.6656639999999998
1296,620,4.0,False,13,1.67648
1297,628,8.0,False,13,1.6981119999999998
1298,636,8.0,False,13,1.719744
1299,627,9.0,False,13,1.6954079999999998
1300,635,8.0,False,13,1.71704
1301,640,5.0,False,13,1.7305599999999999
1302,640,0.0,False,13,1.7305599999999999
1303,643,3.0,False,13,1.7386719999999998
1304,655,12.0,False,13,1.7711199999999998
1305,651,4.0,False,13,1.7603039999999999
1306,653,2.0,False,13,1.765712
1307,660,7.0,False,13,1.7846399999999998
1308,668,8.0,False,13,1.8062719999999999
1309,667,1.0,False,13,1.8035679999999998
1310,670,3.0,False,13,1.81168
1311,682,12.0,False,13,1.8441279999999998
1312,677,5.0,False,13,1.8306079999999998
1313,690,13.0,False,13,1.8657599999999999
1314,690,0.0,False,13,1.8657599999999999
1315,691,1.0,False,13,1.868464
1316,697,6.0,False,13,1.884688
1317,701,4.0,False,13,1.8955039999999999
1318,702,1.0,False,13,1.898208
1319,711,9.0,False,13,1.9225439999999998
1320,715,4.0,False,13,1.93336
1321,714,1.0,False,13,1.930656
1322,721,7.0,False,13,1.9495839999999998
1323,720,1.0,False,13,1.94688
1324,723,3.0,False,13,1.9549919999999998
1325,729,6.0,False,13,1.9712159999999999
1326,727,2.0,False,13,1.9658079999999998
1327,743,16.0,False,13,2.0090719999999997
1328,744,1.0,False,13,2.011776
1329,753,9.0,False,13,2.0361119999999997
1330,763,10.0,False,13,2.0631519999999997
1331,764,1.0,False,13,2.0658559999999997
1332,775,11.0,False,13,2.0955999999999997
1333,770,5.0,False,13,2.08208
1334,773,3.0,False,13,2.090192
1335,779,6.0,False,13,2.106416
1336,785,6.0,False,13,2.1226399999999996
1337,793,8.0,False,13,2.144272
1338,798,5.0,False,13,2.1577919999999997
1339,810,12.0,False,13,2.1902399999999997
1340,819,9.0,False,13,2.2145759999999997
1341,824,5.0,False,13,2.228096
1342,829,5.0,False,13,2.241616
1343,836,7.0,False,13,2.260544
1344,829,7.0,False,13,2.241616
1345,830,1.0,False,13,2.2443199999999996
1346,831,1.0,False,13,2.2470239999999997
1347,837,6.0,False,13,2.263248
1348,818,19.0,False,13,2.211872
1350,514,-304.0,False,14,1.389856
1351,518,4.0,False,14,1.400672
1352,523,5.0,False,14,1.414192
1353,529,6.0,False,14,1.430416
1354,529,0.0,False,14,1.430416
1355,531,2.0,False,14,1.435824
1356,528,3.0,False,14,1.4277119999999999
1357,536,8.0,False,14,1.449344
1358,534,2.0,False,14,1.4439359999999999
1359,539,5.0,False,14,1.4574559999999999
1360,542,3.0,False,14,1.465568
1363,555,13.0,False,14,1.5007199999999998
1364,558,3.0,False,14,1.508832
1365,557,1.0,False,14,1.506128
1366,563,6.0,False,14,1.522352
1367,571,8.0,False,14,1.5439839999999998
1368,572,1.0,False,14,1.5466879999999998
1369,575,3.0,False,14,1.5548
1370,577,2.0,False,14,1.5602079999999998
1371,580,3.0,False,14,1.56832
1372,583,3.0,False,14,1.5764319999999998
1373,584,1.0,False,14,1.5791359999999999
1374,586,2.0,False,14,1.584544
1375,589,3.0,False,14,1.5926559999999998
1376,591,2.0,False,14,1.598064
1377,596,5.0,False,14,1.611584
1378,594,2.0,False,14,1.6061759999999998
1379,606,12.0,False,14,1.6386239999999999
1380,608,2.0,False,14,1.644032
1381,618,10.0,False,14,1.671072
1382,613,5.0,False,14,1.657552
1383,616,3.0,False,14,1.6656639999999998
1384,625,9.0,False,14,1.69
1385,631,6.0,False,14,1.706224
1386,635,4.0,False,14,1.71704
1387,634,1.0,False,14,1.7143359999999999
1388,643,9.0,False,14,1.7386719999999998
1389,645,2.0,False,14,1.7440799999999999
1390,648,3.0,False,14,1.752192
1391,657,9.0,False,14,1.7765279999999999
1392,654,3.0,False,14,1.7684159999999998
1393,665,11.0,False,14,1.79816
1394,658,7.0,False,14,1.779232
1395,669,11.0,False,14,1.808976
1396,671,2.0,False,14,1.8143839999999998
1397,674,3.0,False,14,1.822496
1398,675,1.0,False,14,1.8252
1399,679,4.0,False,14,1.8360159999999999
1400,688,9.0,False,14,1.8603519999999998
1401,692,4.0,False,14,1.871168
1402,692,0.0,False,14,1.871168
1403,701,9.0,False,14,1.8955039999999999
1404,697,4.0,False,14,1.884688
1405,701,4.0,False,14,1.8955039999999999
1406,704,3.0,False,14,1.903616
1407,718,14.0,False,14,1.9414719999999999
1408,720,2.0,False,14,1.94688
1409,724,4.0,False,14,1.9576959999999999
1410,736,12.0,False,14,1.990144
1411,734,2.0,False,14,1.9847359999999998
1412,746,12.0,False,14,2.017184
1413,746,0.0,False,14,2.017184
1414,752,6.0,False,14,2.0334079999999997
1415,753,1.0,False,14,2.0361119999999997
1416,758,5.0,False,14,2.049632
1417,769,11.0,False,14,2.079376
1418,769,0.0,False,14,2.079376
1419,772,3.0,False,14,2.087488
1420,780,8.0,False,14,2.10912
1421,781,1.0,False,14,2.111824
1422,791,10.0,False,14,2.138864
1423,800,9.0,False,14,2.1632
1424,809,9.0,False,14,2.1875359999999997
1425,814,5.0,False,14,2.201056
1426,817,3.0,False,14,2.209168
1427,827,10.0,False,14,2.236208
1428,837,10.0,False,14,2.263248
1429,846,9.0,False,14,2.287584
1430,844,2.0,False,14,2.2821759999999998
1431,852,8.0,False,14,2.3038079999999996
1432,859,7.0,False,14,2.322736
1433,856,3.0,False,14,2.314624
1434,847,9.0,False,14,2.290288
1437,460,-387.0,False,15,1.2438399999999998
1439,486,26.0,False,15,1.314144
1440,484,2.0,False,15,1.308736
1441,489,5.0,False,15,1.3222559999999999
1442,491,2.0,False,15,1.327664
1443,497,6.0,False,15,1.343888
1444,497,0.0,False,15,1.343888
1445,503,6.0,False,15,1.360112
1446,504,1.0,False,15,1.3628159999999998
1447,501,3.0,False,15,1.354704
1448,507,6.0,False,15,1.370928
1449,513,6.0,False,15,1.387152
1450,518,5.0,False,15,1.400672
1451,515,3.0,False,15,1.3925599999999998
1452,518,3.0,False,15,1.400672
1453,523,5.0,False,15,1.414192
1454,533,10.0,False,15,1.4412319999999998
1455,537,4.0,False,15,1.452048
1456,535,2.0,False,15,1.44664
1457,541,6.0,False,15,1.462864
1458,541,0.0,False,15,1.462864
1459,544,3.0,False,15,1.4709759999999998
1460,548,4.0,False,15,1.481792
1461,552,4.0,False,15,1.492608
1462,552,0.0,False,15,1.492608
1463,556,4.0,False,15,1.5034239999999999
1464,559,3.0,False,15,1.511536
1465,562,3.0,False,15,1.5196479999999999
1466,566,4.0,False,15,1.5304639999999998
1467,565,1.0,False,15,1.5277599999999998
1468,570,5.0,False,15,1.54128
1469,574,4.0,False,15,1.552096
1470,582,8.0,False,15,1.5737279999999998
1471,580,2.0,False,15,1.56832
1472,587,7.0,False,15,1.587248
1473,591,4.0,False,15,1.598064
1474,597,6.0,False,15,1.614288
1475,598,1.0,False,15,1.616992
1476,603,5.0,False,15,1.630512
1477,613,10.0,False,15,1.657552
1478,616,3.0,False,15,1.6656639999999998
1479,616,0.0,False,15,1.6656639999999998
1480,617,1.0,False,15,1.6683679999999999
1481,620,3.0,False,15,1.67648
1482,628,8.0,False,15,1.6981119999999998
1483,636,8.0,False,15,1.719744
1484,636,0.0,False,15,1.719744
1485,647,11.0,False,15,1.749488
1486,643,4.0,False,15,1.7386719999999998
1487,645,2.0,False,15,1.7440799999999999
1488,649,4.0,False,15,1.7548959999999998
1489,651,2.0,False,15,1.7603039999999999
1490,665,14.0,False,15,1.79816
1491,664,1.0,False,15,1.795456
1492,671,7.0,False,15,1.8143839999999998
1493,674,3.0,False,15,1.822496
1494,679,5.0,False,15,1.8360159999999999
1495,678,1.0,False,15,1.8333119999999998
1496,681,3.0,False,15,1.841424
1497,690,9.0,False,15,1.8657599999999999
1498,690,0.0,False,15,1.8657599999999999
1499,693,3.0,False,15,1.8738719999999998
1500,703,10.0,False,15,1.900912
1501,705,2.0,False,15,1.9063199999999998
1502,708,3.0,False,15,1.914432
1503,709,1.0,False,15,1.917136
1504,713,4.0,False,15,1.9279519999999999
1505,717,4.0,False,15,1.9387679999999998
1506,722,5.0,False,15,1.9522879999999998
1507,719,3.0,False,15,1.944176
1508,733,14.0,False,15,1.9820319999999998
1509,731,2.0,False,15,1.976624
1510,744,13.0,False,15,2.011776
1511,750,6.0,False,15,2.028
1512,751,1.0,False,15,2.030704
